ID;type;length;Replicate;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F1415;F1617;F18
TU3715;transcript;565;1;0;0;0;0;0;2;1;5;2;2.5;0;0;0;0;0;0
TU3716;transcript;744;1;0;0;0;0;0;3;18.5;4;0;1.5;2;0;0;4;5;0
TU3717;transcript;1875;1;0;0.25;0;0.2;9;40.5;45.5;24;32;10;9;5;2;0;3;0
TU3718;transcript;941;1;0;1;24;8;18;36;82;19;11;12;8;4;2;0;1;0
TU3719;transcript;102;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
TU372;transcript;3007;1;0;0;8;2;12;56;123;63;57;44;42;32;12;7;4;2
TU3720;transcript;216;1;0;0;1;2;3;12;7;4;7;2;4;8;4;2;0;0
TU373;transcript;102;1;0;0;0;0;0;0;1.5;0;0;0;4;1;0;0;0;0
TU374;transcript;2432;1;0;1;2;7;40.5;124.33;273.5;135;87;55;31;25.5;8;12;7.5;3
TU375;transcript;102;1;0;0;0;0;2;1;4;0;0;4;0;0;0;0;0;0
TU376;transcript;1188;1;0;0;0;2;4;17;35;33;17;15;1;6;2;0.25;2;0
TU377;transcript;2286;1;2;4;8;8;107;413;602.5;234;180.5;96.5;59;62.5;40;116;89.5;7
TU378;transcript;349;1;0;0;0;0;0;0;6;0;2;1;0;0;1;0;0;0
TU379;transcript;1181;1;0;0;0;0;9;34.5;130;46.5;57;33;28;25;10;2;11;0
TU38;transcript;89;1;0;0;0;0;0;0;1;2;0;4;0;0;0;0;0;0
TU380;transcript;244;1;0;0;0;0;7.5;33;37;10;12.5;4.5;4;1.5;1;0;0;0
TU381;transcript;261;1;0;0;0;0;3.5;14.5;29;9.5;12.5;3.5;10;4.5;2;2;4;0
TU382;transcript;102;1;0;0;0;0;0;0;0;0;0;2;0;0;1;4;0;0
TU383;transcript;338;1;0;0;0;0;0;0;9;3;4;0;0;0;0;0;0;0
TU384;transcript;1919;1;0;0;0;4;24;73;153;67;87;63;32;48;24;9;8;2
TU385;transcript;175;1;0;0;0;0;0;0;3;3;2;2;0;0;0;0;0;0
TU386;transcript;2415;1;0;0;4;4;33;88;169;81;54;50;31;38;4;2;6;2
TU387;transcript;117;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0
TU388;transcript;10177;1;0;0;7;4;22;53.33;108;83;51;28;20;18;12;0;4;0
TU389;transcript;543;1;0;0;0;1;0;1;6;9;7;0;0;2;0;0;0;0
TU39;transcript;1521;1;0;1;0;1;1;3;2;6;8;3;0.25;0;0;0;0;0
TU390;transcript;808;1;0;0;0;0;0;2;11;5;2;5;0;4;0;2;0;0
TU391;transcript;349;1;0;0;0;0;0;0;2;3;2;0;0;0;2;2;0;0
TU392;transcript;370;1;0;0;0;4;0;2;14;16;4;0;6;2;2;0;0;0
TU393;transcript;3261;1;0;2;0;5;22;67;163;79;57;36;35;33;13;7;4;0
TU394;transcript;146;1;0;0;0;0;0;1;2;4;1;0;0;0;0;0;0;0
TU395;transcript;102;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TU396;transcript;107;1;0;0;0;0;0;2;2;7;7;1;0;4;0;0;0;0
TU397;transcript;353;1;0;0;0;0;0;3;14;13;4;7;0;2;0;0;0;0
TU398;transcript;457;1;0;0;1;13;4.5;21;49.5;17;8;10.5;4;5;12;4;0;0
TU399;transcript;1868;1;0;2;0;4;40.5;192.5;349.5;131;126;114;57;64;22;21;18;0
TU4;transcript;619;1;0;0;0;0;8;6;31;13.5;15.5;9;2;2;0;0;0;2
TU40;transcript;53;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
TU400;transcript;359;1;0;0;0;0;0;1;4;3;4;0;0;0;0;0;0;0
TU401;transcript;2163;1;0;0.2;2.19;0.04;14;44.78;79.8;47.81;25.13;23.06;19.59;13.22;14;8;4;2
TU402;transcript;878;1;0;0;0;0.05;1.92;3.53;2.94;8.99;8.62;4.49;2.8;1.14;0.22;0;0;0
TU403;transcript;1905;1;0;0;0;3;14;56;144;72;88.5;73;49;73;11;11;4;4.33
TU404;transcript;214;1;0;0;0;0;3;0;7;6;7;2;0;0;0;0;0;0
TU405;transcript;1039;1;0;0;0;1;1;12;34;16;8;10;5;11;4;0;3;0
TU406;transcript;2361;1;0;0;2;4;8;31;85;53;31;35;21;43;4;6;9;0
TU407;transcript;887;1;0;0;1;0;2;3.5;19;7;7;16;2;4;3;2;6;0
TU408;transcript;209;1;0;0;0;0;0.11;10.33;3;6;2;2;0;4;0;0;0;0
TU409;transcript;320;1;0;0;0;0;2;18;27;3;7;3;3;0;0;2;2;0
TU41;transcript;102;1;0;0;2;2;4;5;25;8;6;4;0;0;0;2;0;0
TU410;transcript;181;1;0;0;0;0;0;2;2;2;2;1;3;0;2;0;0;0
TU411;transcript;85;1;0;0;0;0;0;2;0;1;3;1;0;0;0;0;0;0
TU412;transcript;533;1;0;0;0;1;1;4;3;9;4;0;1;2;2;0;0;0
TU413;transcript;102;1;0;0;0;0;0;4;8;2;0;2;0;0;0;2;0;0
TU414;transcript;315;1;0;0;0;0;0;4;16;6;7;3;1;2;2;4;0;0
TU415;transcript;225;1;0;0;0;0;3;22;97;42;6;3;6;0;0;0;0;0
TU416;transcript;102;1;0;0;0;0;2;5;12;5;2;0;0;0;0;0;0;0
TU417;transcript;102;1;0;0;0;0;0;2;0;0;2;3;0;0;0;0;0;0
TU418;transcript;670;1;0;0;0;0;2;5;6;6;4;0;2;2;4;0;0;0
TU419;transcript;149;1;0;0;0;0;0;2;13;4;3;3;2;0;0;0;0;0
TU42;transcript;102;1;0;0;0;0;0;4;4;10;2;3;2;2;2;2;0;0
TU420;transcript;137;1;0;0;1;2;2.5;2.5;5;2.5;3.5;1.5;2.5;3;3;0;0;0
TU421;transcript;176;1;0;0;0;0;0;6;17;1;7;5;0;2;0;0;0;0
TU422;transcript;1604;1;0;0;6;3;13.5;25.5;104;44.5;35.5;33.5;25.5;15;20;7;6;4
TU423;transcript;101;1;0;0;0;0;0;0;10;5;4;2;0;0;0;0;0;0
TU424;transcript;1488;1;0;0;1;0;18;77;209;84.5;49;61;32;34;25;6;6;1
TU425;transcript;922;1;0;0;2;6;11;16;40;12;5;9;11;5;3;0;0;2
TU426;transcript;335;1;0;0;1;0;1;2;11.5;5;5.5;3;0;0;0;0;0;0
TU427;transcript;1175;1;0;0;0;4;12;22;19.5;12.5;7.5;4;7;3;5;0;0;0
TU428;transcript;1893;1;0;2;2;4;14;56;111;63;36;46;23;30;18;11;6;2
TU429;transcript;1887;1;0;0;0;5;4;16;92.5;37;30;26;10;16;7;9;11;0
TU43;transcript;112;1;0;0;0;0;1;7;4;0;0;2;0;0;0;0;0;0
TU430;transcript;1725;1;0;165;1347;6601.5;8520;6498;4812;601.5;288;360;229;254;149.33;106;192;87
TU431;transcript;145;1;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0
TU432;transcript;102;1;0;0;0;0;0;0;1;1;0;4;0;1;0;1;0;0
TU433;transcript;209;1;0;0;0;0;0;3.5;15.5;6;4.5;3.5;1;4.5;0;0;0;0
TU434;transcript;150;1;0;0;0;0;2;9.5;9;2.5;4.5;4.5;3;3.5;0;0;0;0
TU435;transcript;2968;1;0;0;0;0;4;59;116.5;50.5;42;28;14;6;12;12;6;0
TU436;transcript;102;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TU437;transcript;102;1;0;0;0;0;0;0;0;0;2;0;0;1;0;2;2;0
TU438;transcript;356;1;0;0;0;0;2;5;6;4;1;0;4;4;2;2;2;0
TU439;transcript;745;1;0;0;0;0;0;0;1;4;5;2;0;0;0;0;0;0
TU44;transcript;102;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0
TU440;transcript;134;1;0;0;48.5;125;273;387;527;124.5;65;51.5;48.5;32;9;5.5;2.5;0
TU441;transcript;588;1;0;0;35.5;56;325;920;1564;435.5;202;160.5;103.5;86;38;15.5;32.5;7
TU442;transcript;162;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
TU443;transcript;1535;1;0;0;0;0;2;4;19;13;6;5;5;0;2;0;2;0
TU444;transcript;102;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TU445;transcript;641;1;0;0;2;8;103;404;680;226;109;87;49;46;28;23;19;3
TU446;transcript;1168;1;0;1;2;13;22;139;308;159;115;101;56;78;40;16.25;20;0
TU447;transcript;830;1;0;0;0;0;5;9;27;18.5;8;3;5;8;0;2;2;0
TU448;transcript;1156;1;0;0;0;1;5;15;22;6.5;16;8;1;2;2;0;0;0
TU449;transcript;127;1;0;0;0;0;0;1;0;2.5;3;0;1;0;0;0;0;0
TU45;transcript;536;1;0;0;1;0;1;4;8;11;6;3;5;5;0;6;5;2
TU450;transcript;183;1;0;0;0;1;0;2;1;0;4;2;0;2;0;0;0;0
TU451;transcript;878;1;0;0;0;2;10;33;66.5;31.5;25.5;23.5;13;6;3.5;2;0;0
TU452;transcript;85;1;0;0;0;0;0;0;1;0.5;0;0;0;1.5;0;0;0;0
TU453;transcript;167;1;0;0;0;0;0.5;0;2;3.5;0;1;0;0.5;0;0;0;0
TU454;transcript;620;1;0;0;1;2;14.5;25.5;31;15;11;19;5.5;4.5;7;0.5;0.5;0
TU455;transcript;156;1;0;0;38.5;73.5;235;597;642;260;109;81.5;51.5;65.5;46;10;26.5;3
TU456;transcript;1010;1;0;2;16.5;23.5;52.5;143.5;227.5;116.5;49.5;33;20;16;16.5;4.5;8;0
TU457;transcript;692;1;0;0;5;2;20;38;75;36;13;15;11;22;11;3;3;6
TU458;transcript;520;1;0;0;0;0;4;5;20;9;7;6.5;4;0;6;2;0;0
TU459;transcript;1420;1;0;0;4;3.5;31;154.5;359.5;138.5;118;127;100;86.5;35;34.5;11;6
TU46;transcript;3348;1;0;1;0;0;12;32;46;18;27;15;8;4;1;4;3;0
TU460;transcript;100;1;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0
TU461;transcript;2002;1;0;0;6;12;47;282.5;727.5;301.5;223;191.5;128;148.5;81;33.5;35;8
TU462;transcript;147;1;0;0;0;0;0;0;2;0;4;0;0;0;0;0;0;0
TU463;transcript;2553;1;0;0;0;0;7;9;18.25;5.5;27.5;5;13.5;8.5;21.83;18;31;0
TU464;transcript;291;1;0;0;0.33;0;0;0;0;0;4;0;0;0;0;0;0;0
TU465;transcript;97;1;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;0;0
TU466;transcript;154;1;0;0;0;0;0;1;3.5;0;1;0;0;0;0;0;0;0
TU467;transcript;4670;1;0;0;4.5;21;94;486.33;965;420.5;365.5;237;208;238.5;108.5;46;48;2
TU468;transcript;116;1;0;0;0;0;4;11;21;16;7;0;0;4;4;0;0;0
TU469;transcript;639;1;0;0;0;3;4;7;23;5;8;2;0;2;0;0;2;0
TU47;transcript;100;1;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0
TU470;transcript;144;1;0;0;0;0;0;4;2;1;1.5;2;2;0;1;0;0;0
TU471;transcript;128;1;0;0;0;0;0;3.5;2;3;0.5;0;0;0;1;0;0;0
TU472;transcript;175;1;0;0;1;0;0;5.5;7;1;0;1;2;0;0;0;0;1
TU473;transcript;1370;1;0;0;2;2;18;96;173;80;65;53;29;32;13;6;6;4
TU474;transcript;273;1;0;2;0;0;0;12;10.5;7;12;9;5.5;15.5;4;0;0;2
TU475;transcript;683;1;9;4;78;248;1290;7008;21918.5;9437;5586;4033;4050.5;17222.5;15600;25263;19982;1639
TU476;transcript;1134;1;0;0;0;0;5;6;1;5;2;2;2;0;0;0;0;0
TU477;transcript;1089;1;0;0;0;4.5;10.5;11.83;41.42;19;5;2;6;10;4;2;0;0
TU478;transcript;107;1;0;0;0;0;0;2;1;2;0;1;0;2;0;0;0;0
TU479;transcript;1249;1;0;0.33;2;1;4;9;25;7;9;1;5;2;0;0;0;0
TU48;transcript;583;1;0;0;0;0;19;55.5;108;31;48;37;12;5;8;2;2;0
TU480;transcript;407;1;0;0;0;0;0;2;0;2;5;0;0;2;2;0;2;0
TU481;transcript;4722;1;0;1;4;12;108.5;330.5;648.5;254;206;166;121;152;71;27.5;39;4
TU482;transcript;396;1;0;0;0;0;0;2;12;6;0;2;1;0;2;0;0;0
TU483;transcript;367;1;0;0;0;0;0.5;7.5;2.5;11;3;3.5;2;0;0;1.5;2;0
TU484;transcript;3046;1;0;0;1;0;12.67;23;36;19;26;16.5;22;4;2;0;2;0
TU485;transcript;100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TU486;transcript;123;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
TU487;transcript;1397;1;0;0;0;0;0;2;19;10;11;8;3;2;6;2;2;1
TU488;transcript;656;1;0;0;0;2;9;18;30;13;3;8;9;16;2;2;2;2
TU489;transcript;132;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
TU49;transcript;3005;1;0;0;0.33;1.31;6.22;20.66;21.52;22.78;11.84;9.57;8.48;0.25;2;3.1;1.21;0
TU490;transcript;1016;1;0;0;0;0;0;9;17.5;10;9;9;3;4;5;4;2;0
TU491;transcript;2061;1;0;2.5;23;41;458;2056;3661.5;1209.5;825.5;704;437;485;226;216;183;35
TU492;transcript;210;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
TU493;transcript;405;1;0;0;0;0;0.5;1;4.5;5;0;0;2;0;0;0;0;0
TU494;transcript;307;1;0;0;0;0;0.5;0;4.5;1;0;0;0;0;0;0;0;0
TU495;transcript;51;1;0;0;0;0;0;0;0.5;0.5;0.5;0;0;0;0;0;0;0
TU496;transcript;4081;1;0;1;8;3.5;54.5;255;590;239.5;239;149.5;100;126;61.5;23.5;32.5;4
TU497;transcript;2312;1;0.5;2;0;1.5;3;9;22;18.5;23;4.5;2;2;3.5;0.5;2.5;1.5
TU498;transcript;1186;1;0;0;0.33;0;3;3.33;3;4;5;4;2;4;0;0;0;0
TU499;transcript;436;1;0.5;1;0;0;0.5;1;0;5;3;0;0;0;0;0;0;0.5
TU5;transcript;840;1;0;0;0;0;7;16;21;9;2;0;5;6;0;2;0;0
TU50;transcript;5061;1;1.08;0.83;2.45;4.79;7.03;51.67;77.66;54.97;51.6;38.77;29.13;33.67;19.14;20.74;22.29;25.17
TU500;transcript;542;1;0;0;0;0;1;5;17;2;2;3;3;5;0;4;0;0
TU5001;transcript;854;1;1;0;0;0;0;0;6;0;6;0;0;2;0;0;0;0
TU5002;transcript;120;1;0;0;0;2;0;0;2;0;0;5.5;0;2;2;0;0;0
TU5003;transcript;716;1;0;1;0;0;0;7;1;3;2;2.5;2;4;0;0;0;0
TU5004;transcript;437;1;0;0;0;0;0;10;0;1;1;4;0;4;1;0;2;0
TU5005;transcript;3203;1;0;0;0;2;11.5;26;52;45;29;2;4;12;5;2;2;2
TU5006;transcript;177;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;1;0
TU5007;transcript;749;1;0;0;0;0;0;2;4;2.5;1;0;0;2;0;0;0;0
TU5008;transcript;154;1;0;0;0;0;0;10;10;0.5;1;0;2;0;0;0;0;0
TU5009;transcript;252;1;0;0;0;0;0;2;4;0;0;2;0;2;0;0;0;0
TU501;transcript;325;1;0;0;0;0;0;2;9;4;7;2;0;1;0;0;0;0
TU5010;transcript;924;1;0;0;0;2;0;0;0;5;4;2;4;0;0;0;0;0
TU5011;transcript;725;1;0;0;0;1;0;6;3;8;6;0;0;0;0;0;0;0
TU5012;transcript;2337;1;0;0;0;0;5;15;31;13;13;8;7;0;4;2;2;0
TU5013;transcript;385;1;0;0;0;0;0;1;6;3;1;0;0;0;0;0;0;0
TU5014;transcript;131;1;0;0;0;0;0;4;5;1;2;0;0;1;0;0;0;0
TU5015;transcript;175;1;0;0;0;0;1;2;0;4;5;0;0;0;0;0;0;0
TU5016;transcript;130;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
TU5017;transcript;311;1;0;0;1;0;0;1;3;1;2;3;0;0;0;0;0;0
TU5018;transcript;354;1;0;0;0;0;1;1;6;9;1;0;0;0;2;0;0;0
TU5019;transcript;1568;1;1;0;3;2;14;12;59;19;12;17;4;3;2;0;0;0
TU502;transcript;467;1;0;0;0;0;0;0;0;1;4;4;3;0;0;0;0;0
TU5020;transcript;290;1;0;0;0;0;5;11;23;7;6;4;4;2;0;0;0;0
TU5021;transcript;1018;1;0;0;0;2;3.5;2;6;12;3;7;4;0;2;0;2;0
TU5022;transcript;643;1;0;0;0;0;2;11.5;19;10.5;7;3;4;0;1;0;0;0
TU5023;transcript;757;1;0;0;2;0;0;0;0;3;6;2;0;0;0;0;0;0
TU5024;transcript;490;1;0;0;0;0;0;1;0;3;1;0;0;0;0;0;0;0
TU5025;transcript;842;1;0;0;0;0;1;6;0;2;1;2;0;3;0;0;0;0
TU5026;transcript;471;1;0;0;1;0;0;6;4;6;3;1;0;0;0;0;0;0
TU5027;transcript;354;1;0;0;0;0;5;6;12;6;10;2;3;2;2;0;0;0
TU5028;transcript;611;1;0;0;0;0;0;6;4;5;2;0;2;0;0;0;0;0
TU5029;transcript;321;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0
TU503;transcript;1699;1;0;0;0;1;2;9.5;7;11.33;13.33;3;0.5;1;0;0;2;0
TU5030;transcript;186;1;0;0;0;0.33;0.17;0;0;0;0;0;1;0;0;0;0;0
TU5031;transcript;789;1;0;0;0;2;19;25;43;20;14;7;2;2;0;0;0;0
TU5032;transcript;317;1;0;0;0;0;2;2;0;1;0;0;1;0;0;0;0;0
TU5033;transcript;130;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
TU5034;transcript;1172;1;0;0;0;2;2.25;5.83;8.33;19.67;20.33;7.5;0;7;1;4;3;1
TU5035;transcript;238;1;0;0;0;0;0;2;7.5;3.5;2;4;0;0;0;0;0;0
TU5036;transcript;3549;1;0;0;2;1;29.5;99;164;67;44;48;27;29;23;18;20;4
TU5037;transcript;788;1;0;1;0;0;4;8;17;12;6;6;0;1;2;0;0;0
TU5038;transcript;481;1;0;0;0;0.5;0;8;2;0;1;0;0;0;0;0;1;0
TU5039;transcript;70;1;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0
TU504;transcript;1164;1;0;0;0;0;4;8.5;21.33;18;14;12;5.5;7;6;0;2;2
TU5040;transcript;195;1;0;0;0;1;0;0;2;1;1;0;0;5.5;0;0;2;0
TU5041;transcript;635;1;0;0;0;0;0;0;3;8;3;0;0;0.5;0;0;0;0
TU5042;transcript;320;1;0;0;0.2;0;0.25;0.75;3;4.57;0.86;2.49;2.58;0.7;1;0;0;0
TU5043;transcript;221;1;0;0;0.25;0.33;0.25;0.5;1.61;0.61;0.22;0;0;4;0;0;0;0
TU5044;transcript;256;1;0;0;0;0;0;1.5;2;0.75;1.75;2.5;0;0;0;0;0;0
TU5045;transcript;239;1;0;0;0;0;1;0;0.25;0.25;0.25;0;0;0;0;0;0;0
TU5046;transcript;452;1;0;0;1;0;4.5;5;3;9;2;0;1;0;0;0;2;0
TU5047;transcript;1027;1;0;0;0;0;1.5;2;4;4;1;0;0;0;0;0;0;0
TU5048;transcript;370;1;0;0;0;0;0;0;0;3;2;1;0;0;0;0;0;0
TU5049;transcript;100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TU505;transcript;5393;1;1;0;14;1;64;272;690;310;223;202;106;123;74;27;36;2
TU5050;transcript;276;1;0;4;16;20;18;31;45;13;14;15;18;6;2;0;0;0
TU5051;transcript;2986;1;0;0;0;1;2;14;9;12;16;6;4;13;2;3;3;1
TU5052;transcript;68;1;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0
TU5053;transcript;263;1;0;0;0;0;0;0;3;3;2;1;0;1;0;0;0;0
TU5054;transcript;1342;1;0;0;2;1;2;15;30;19;8;16;18;13;4;0;0;0
TU5055;transcript;166;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
TU5056;transcript;770;1;0;0;0;0;4;3;7;5;7;2;2;3;0;2;0;0
TU5057;transcript;907;1;0;0;0;0;4;16;26;19;12;6;6;7;0;0;4;0
TU5058;transcript;1882;1;0;0;0;0;0;4;3;6;5;4;4;0;0;0;0;0
TU5059;transcript;343;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
TU506;transcript;102;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
TU5060;transcript;1581;1;0;0;0;1;1;0;4;6;7;1;1;2;1;0;0;0
TU5061;transcript;458;1;0;0;0;0;0;1;0;5;1;0;0;0;0;0;1;1
TU5062;transcript;2251;1;0;0;0;0;7;7;28;11;4;7;4;6;5;0;0;0
TU5063;transcript;105;1;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0
TU5064;transcript;1802;1;0;0;0;0;2;15.5;31.33;26;10.5;6;0;4.5;4;2;4;2
TU5065;transcript;355;1;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0
TU5066;transcript;377;1;0;0;0;2;7;9;29;13;5.5;2;2;0;1;0;0;0
TU5067;transcript;127;1;0;0;0;0;0;0;2;2;0;0;0;3;0;0;0;0
TU5068;transcript;1917;1;0;0;0;0;0;8;17;4;7;0;0;0;0;2;0;0
TU5069;transcript;1237;1;0;0;0;0;0;8;4;13;5;1;0;0;0;0;0;0
TU507;transcript;100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TU5070;transcript;100;1;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
TU5071;transcript;378;1;0;0;2;0;2;2;3;0;0;0;0;4;0;0;2;0
TU5072;transcript;100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TU5073;transcript;627;1;0;0;0;0;1;4;3;5;6;0;0;0;0;0;0;0
TU5074;transcript;61;1;0;0;0;0;0;0;1.5;0;0;1;0;0;0;0;0;0
TU5075;transcript;373;1;0;0;0;0;0;0;1.5;4;0;0;0;0;0;0;0;0
TU5076;transcript;327;1;0;0;0;0;1;2;1;0;0;2;0;4;3;0;0;0
TU5077;transcript;607;1;0;0;6;2;18.5;52;98.5;47;15;15.5;9;7;4;2;2;0
TU5078;transcript;71;1;0;0;0;0;2;6;2;0;1;0;1;0;0;0;0;0
TU5079;transcript;148;1;0;0;0;0;0.5;2;3.5;0;1;0.5;0;0;0;0;0;0
TU508;transcript;566;1;0;0;0;0;4;13;48;20;9;4;8;6;0;2;0;2
TU5080;transcript;419;1;0;0;0;0;0;0;4;0;1;4;0;2;0;0;0;0
TU5081;transcript;351;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
TU5082;transcript;1233;1;0;0;0;0;2;9;7.5;13;9;1;1;0;0;0;0;0
TU5083;transcript;122;1;0;0;7;4;4;12;24;4;2;0;0;0;1;0;2;0
TU5084;transcript;137;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
TU5085;transcript;231;1;0;0;0;0;0;2;1.5;1;0;1;0;0;0;0;0;0
TU5086;transcript;933;1;0;0;0.33;0;3;28;46.5;17.5;7;7;8;0;0;2;3;0
TU5087;transcript;1279;1;0;0;0;0;0;5;10;14.5;18;7;4;2;2;4;0;0
TU5088;transcript;731;1;0;0;0;0;0;2;1;2;1;3;1;0;0;0;0;0
TU5089;transcript;1106;1;0;0;0;0;0;2;4.33;1.33;6.5;1;0;0;0;2;0;0
TU509;transcript;665;1;2.5;1;0;0;1;10;8.75;4;7;1;2.25;2;3;3;1;1
TU5090;transcript;413;1;0;0;0;0;13.67;35;61;24;29.5;13.5;14;7;4;2.5;2;0
TU5091;transcript;443;1;0;0.33;0;0;4;14.2;13.5;12;19.5;4.5;9;5;0;2.5;0;0
TU5092;transcript;1771;1;0;0;2;6;11;49;101;47;26;15;16;10;3;3;1;0
TU5093;transcript;332;1;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0
TU5094;transcript;412;1;0;0;0;0;3;6.17;11;4.33;0.83;3;0;2.5;0;0;0;0
TU5095;transcript;614;1;0;0;3;1;15.5;23.5;42.5;24;7.5;15.5;13.5;11;8;2;8;0
TU5096;transcript;2121;1;0;0;0;2;4;0;2;5;8.5;1;0;2;0;0;0;0
TU5097;transcript;113;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
TU5098;transcript;225;1;0;0;0;0;0;0;1;1;5.5;0;0;0;0;0;0;0
TU5099;transcript;102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TU51;transcript;599;1;0;0;1;0;0;4;4;6;11;1;0;2;1;0;0;0
TU510;transcript;1640;1;0;0;2;5;21.33;111;225;114;53;62;48;40;41;9;9;3
TU5100;transcript;354;1;0;0;0;0;3;2;10;2;1;0;1;2;0;2;2;0
TU5101;transcript;102;1;0;0;0;0;2;0;2;0;0;5.5;0;0;0;0;0;0
TU5102;transcript;1607;1;0;0.5;0;0;6;18;25;9;13;8.5;6;0;0;0;2;0
TU5103;transcript;100;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
TU5104;transcript;613;1;0;0;0;0;0;3;5;6;6;0;0;2;0;2;0;0
TU5105;transcript;181;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
TU5106;transcript;176;1;0;0;0;0;0;0;0.5;1.5;0;2;1;0;0;0;0;0
TU5107;transcript;366;1;0;0;0.5;0;0;2;1.5;5.5;2.5;3;0.5;0;0;0;0;0
TU5108;transcript;102;1;0;0;0;0.5;0;0;1;0;0.5;0.5;0;0;0;0;0;0
TU5109;transcript;86;1;0;0;0;0;0.5;0.5;0.5;0;2;0;1;0;0;0;0;0
TU511;transcript;102;1;0;0;0;0;0;3;0;0;1;2;0;0;0;0;0;0
TU5110;transcript;103;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
TU5111;transcript;327;1;0;0;0;0;1;6;1;6;1.5;0;0;0;0;0;0;0
TU5112;transcript;350;1;0;1;3;9;16;12;21.5;8;5;4;7.5;0.5;1;0;2;0
TU5113;transcript;219;1;0;0;0;0;0;3;0;3;0.5;0;0;0;0;0;0;0
TU5114;transcript;242;1;0;0;1;0;0;1.5;3;4;0;2;2;0;0;0;0;0
TU5115;transcript;498;1;0;0;0;2;39;95.5;186;65.5;36.5;23;21.5;9.5;3;0;1;3
TU5116;transcript;399;1;0;0;0;0;17;88.5;170.5;80.5;36.5;22;6;9.5;5;0;3;0
TU5117;transcript;802;1;0;0;0;0;2;4;7;3;8;2;1;0.5;0;0;0;0
TU5118;transcript;199;1;0;0;0;0;3;0;0;1;2;1;0;0;0;0;0;0
TU5119;transcript;1120;1;0;0;0;0;0;14;21.5;15;14;5;5;4;2;0;3;0
TU512;transcript;153;1;0;0;0;0;2;2;2;0;3;1;0;0;0;0;2;0
TU5120;transcript;102;1;0;0;0;0;0;0;0;0;4;0;0;4;0;0;0;0
TU5121;transcript;1423;1;1;0;0;1;6;12;21;13;10;5;4;5;2;0;0;0
TU5122;transcript;1656;1;0;0;2;2;36.5;185;300;102.83;77;77.5;48.5;44.5;20;17;21;0
TU5123;transcript;231;1;0;0;0;0;0;2.5;7.33;1;1;0.17;2;0;0;0;0;0
TU5124;transcript;102;1;0;0;0;0;0;1.5;0;2;0;2.17;0;0;0;0;0;0
TU5125;transcript;102;1;0;0;0;0;0;0;0;0;2;2;1;0;2;0;0;0
TU5126;transcript;102;1;0;0;0;1;0;4;2;0;2;2;0;0;0;0;0;0
TU5127;transcript;2614;1;0;0;4;0;17.25;54;102.5;42.5;51.75;38.5;22.5;31;9;6;8;0
TU5128;transcript;150;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TU5129;transcript;611;1;0;0;0;0;1;6;13;6.5;5;2;4;0;0;2;0;0
